13	432	1
13	587	1
13	2042	1
13	2147	1
13	3186	9
13	4491	1
13	4633	2
13	4698	9
13	4783	1
14	2	10
14	4	6
14	8	9
14	10	5
14	25	13
14	34	10
14	36	13
14	38	6
14	43	13
14	923	6
14	1553	12
14	2037	6
14	2567	13
14	3045	6
14	3099	13
14	3165	13
14	3785	13
14	3902	6
15	6	10
15	11	9
15	15	13
15	19	13
15	22	13
15	24	6
15	31	5
15	33	5
15	36	13
15	39	7
15	40	8
15	42	5
15	49	9
15	466	13
15	774	5
15	847	4
15	1264	5
15	2460	13
15	2885	8
15	3843	5
15	4366	8
16	5	6
16	12	3
16	14	9
16	15	8
16	18	7
16	21	2
16	30	1
16	34	5
16	41	3
16	44	10
16	46	3
16	331	9
16	768	1
16	1369	6
16	1459	9
16	2634	8
16	2658	5
16	3347	1
16	3467	8
16	3568	2
16	4001	1
16	4482	9
16	4916	1
17	3	8
17	5	6
17	7	12
17	8	7
17	12	10
17	35	11
17	45	13
17	46	10
17	49	7
17	50	3
17	996	10
17	2192	2
17	2205	11
17	2486	4
17	2848	6
17	3783	11
17	4236	4
17	4442	6
17	4640	8
18	2	9
18	11	6
18	12	5
18	16	6
18	26	5
18	27	13
18	28	7
18	30	3
18	34	9
18	36	12
18	40	6
18	83	7
18	643	2
18	2550	10
18	3224	13
18	3798	13
18	4923	4
19	1	1
19	6	7
19	9	10
19	12	5
19	17	6
19	26	3
19	30	2
19	32	13
19	39	4
19	41	6
19	47	7
19	1070	11
19	2736	7
19	3021	10
19	4051	8
19	4202	9
19	4590	11
19	4985	9
20	6	3
20	8	3
20	22	7
20	25	9
20	37	5
20	42	1
20	200	4
20	290	1
20	950	1
20	1843	4
20	1891	9
20	2302	8
20	3236	8
20	3450	1
20	4404	6
20	4651	5
20	4726	1
20	4874	4
21	3	4
21	6	4
21	9	9
21	12	3
21	13	1
21	15	8
21	16	3
21	19	9
21	39	3
21	40	3
21	43	9
21	261	2
21	291	2
21	1050	1
21	1456	4
21	1682	5
21	1916	5
21	2497	8
21	2838	1
21	3695	4
21	3837	11
21	4633	3
21	4910	1
22	4	3
22	8	7
22	13	2
22	19	10
22	27	12
22	36	11
22	41	5
22	43	12
22	46	5
22	522	1
22	956	4
22	1103	4
22	1823	6
22	1883	7
22	2373	3
22	2756	11
22	3444	2
22	3733	10
23	7	1
23	10	1
23	13	1
23	14	9
23	19	8
23	24	1
23	25	9
23	34	5
23	36	10
23	37	7
23	42	1
23	44	10
23	48	8
23	1155	5
23	1174	6
23	2759	3
23	3183	11
23	3441	6
23	3824	8
23	4533	2
23	4615	2
24	2	7
24	13	1
24	14	10
24	17	6
24	20	10
24	24	2
24	26	3
24	27	12
24	31	2
24	35	2
24	36	12
24	37	8
24	41	5
24	1272	9
24	1509	11
24	1804	2
24	2160	11
24	2599	9
24	2766	9
24	3186	13
24	3259	7
24	3279	1
24	3428	9
24	3716	12
25	10	1
25	16	5
25	20	8
25	29	2
25	39	4
25	43	10
25	46	3
25	204	10
25	221	12
25	815	4
25	987	6
25	1123	7
25	1797	6
25	2311	3
25	2377	4
25	2898	2
25	2915	9
25	3117	6
25	3985	2
26	1	4
26	3	7
26	4	6
26	8	8
26	9	12
26	11	7
26	15	12
26	17	7
26	23	12
26	26	5
26	41	7
26	42	4
26	44	13
26	45	3
26	389	7
26	1594	11
26	2661	12
26	2751	7
26	3235	13
26	3525	10
26	4714	6
26	4889	13
26	4939	4
27	4	2
27	5	8
27	10	1
27	12	3
27	14	9
27	20	8
27	25	10
27	27	11
27	28	6
27	30	1
27	31	1
27	33	1
27	34	6
27	41	4
27	46	3
27	49	6
27	750	5
27	1140	3
27	1329	1
27	1551	7
27	1694	1
27	2160	11
27	2562	4
27	2602	1
27	3057	12
27	3750	3
27	3755	3
27	3913	10
27	4100	3
27	4339	4
27	4357	11
27	4452	3
27	4647	6
28	8	5
28	10	1
28	12	3
28	13	1
28	14	9
28	15	7
28	20	8
28	31	1
28	32	10
28	35	1
28	36	9
28	46	3
28	235	1
28	290	1
28	484	7
28	2185	1
28	4190	3
29	1	1
29	12	1
29	13	1
29	19	6
29	28	2
29	32	9
29	35	1
29	36	8
29	41	2
29	46	1
29	48	6
29	192	4
29	631	1
29	2322	8
29	2393	4
29	2716	7
29	3004	2
29	4284	9
29	4859	8
30	17	7
30	19	12
30	22	11
30	36	12
30	42	3
30	508	9
30	1042	4
30	1440	12
30	1510	8
30	1809	13
30	1881	8
30	2479	9
30	3511	8
30	4126	13
30	4490	11
30	4734	10
30	4736	12
30	4822	11
31	6	3
31	12	1
31	15	6
31	23	6
31	34	3
31	38	1
31	39	1
31	40	1
31	42	1
31	753	4
31	844	1
31	978	4
31	1026	1
31	1952	5
31	2353	1
31	2651	1
31	2736	4
31	3087	2
31	3314	6
31	3534	1
31	3907	5
31	4097	4
31	4341	2
32	7	1
32	9	7
32	14	7
32	15	7
32	16	2
32	17	3
32	27	9
32	32	9
32	33	1
32	34	5
32	35	1
32	38	1
32	45	1
32	50	9
32	2323	4
32	2692	1
32	3898	3
32	4181	4
32	4604	9
32	4642	4
33	14	13
33	16	9
33	17	8
33	28	10
33	33	4
33	36	13
33	37	12
33	38	6
33	44	13
33	1160	11
33	1642	13
33	1944	9
33	2228	10
33	2976	6
33	3205	11
33	3306	7
33	3310	12
34	1	1
34	6	6
34	11	4
34	27	10
34	28	6
34	31	1
34	34	7
34	45	1
34	46	4
34	174	8
34	1579	1
34	3280	8
34	3621	11
34	3933	5
34	3974	1
34	4373	7
35	3	6
35	4	4
35	10	2
35	12	6
35	14	11
35	16	7
35	20	10
35	28	8
35	33	2
35	36	13
35	43	12
35	45	2
35	200	8
35	493	13
35	1511	6
35	2520	13
35	3620	6
35	4145	11
36	5	7
36	6	5
36	10	1
36	12	3
36	13	1
36	15	9
36	17	4
36	21	3
36	25	11
36	28	5
36	31	1
36	34	6
36	39	3
36	42	1
36	46	3
36	47	6
36	49	5
36	50	10
36	428	4
36	972	5
36	1327	10
36	1364	8
36	1640	9
36	1798	5
36	3006	6
36	3474	11
36	3800	6
37	4	2
37	12	3
37	13	1
37	18	8
37	21	2
37	33	1
37	35	1
37	36	10
37	38	2
37	40	3
37	42	1
37	43	9
37	44	10
37	314	8
37	597	8
37	695	9
37	766	4
37	1236	1
37	2067	8
37	2122	5
37	2386	1
37	3015	2
37	4284	10
37	4290	9
38	3	6
38	4	4
38	7	3
38	10	3
38	17	6
38	18	11
38	19	11
38	23	11
38	39	5
38	40	6
38	41	7
38	757	8
38	908	12
38	1041	4
38	2088	9
38	3620	7
38	4284	13
38	4609	6
39	7	1
39	9	3
39	12	1
39	18	3
39	19	4
39	20	2
39	39	1
39	264	3
39	660	6
39	670	1
39	1087	1
39	1328	1
39	1515	2
39	3099	5
39	3651	1
40	5	11
40	6	8
40	10	3
40	11	8
40	17	7
40	20	12
40	26	6
40	32	13
40	34	9
40	35	5
40	37	10
40	40	6
40	41	8
40	46	6
40	49	9
40	50	13
40	199	11
40	432	3
40	560	13
40	605	3
40	1849	4
40	2002	4
40	2759	6
40	3121	4
40	3608	13
40	4466	9
40	4635	9
41	4	1
41	12	1
41	20	5
41	23	6
41	41	1
41	44	7
41	50	8
41	613	9
41	3586	7
41	4547	3
42	6	10
42	7	6
42	9	13
42	10	4
42	16	8
42	20	12
42	23	13
42	26	6
42	30	6
42	40	8
42	41	8
42	47	10
42	49	9
42	50	13
42	200	10
42	275	13
42	316	13
42	749	9
42	1483	6
42	1936	11
42	2451	12
42	2455	13
42	2742	13
42	2909	13
42	3302	6
42	4182	9
42	4221	13
42	4718	13
42	4829	13
43	3	5
43	6	7
43	12	5
43	13	2
43	14	11
43	26	3
43	31	1
43	32	13
43	34	8
43	40	4
43	47	8
43	208	11
43	938	4
43	1105	10
43	1268	6
43	1299	4
43	1301	11
43	1667	9
43	2598	8
43	2795	7
43	3973	3
43	4021	4
43	4370	11
43	4692	9
43	4747	10
44	2	12
44	4	9
44	5	13
44	8	11
44	10	7
44	12	9
44	22	13
44	33	7
44	41	11
44	46	9
44	49	12
44	225	13
44	1548	6
44	2212	10
44	2701	13
44	3135	13
44	3348	13
44	3383	8
44	3441	13
44	4500	13
44	4527	7
45	3	8
45	4	5
45	11	8
45	17	7
45	22	12
45	31	3
45	32	13
45	38	5
45	44	13
45	48	13
45	50	13
45	213	10
45	891	13
45	992	3
45	1126	10
45	1390	7
45	1743	12
45	1873	4
45	2315	10
45	2584	13
45	3245	8
45	3578	9
45	3818	8
45	4505	4
45	4876	10
46	6	5
46	9	9
46	15	8
46	20	9
46	28	6
46	29	1
46	42	1
46	46	4
46	487	2
46	2381	8
46	2871	5
46	3152	3
46	3327	8
46	3454	11
46	3921	7
46	4471	6
47	1	1
47	12	3
47	13	1
47	21	2
47	24	2
47	25	10
47	27	11
47	29	1
47	32	12
47	40	3
47	46	3
47	253	4
47	1456	5
47	1972	1
47	1975	2
47	2882	1
47	4382	7
47	4877	1
47	4909	10
48	1	1
48	11	4
48	18	9
48	19	10
48	23	10
48	44	11
48	47	7
48	48	10
48	372	3
48	495	1
48	1212	3
48	1267	11
48	2020	7
48	2606	1
48	2609	10
48	2893	10
48	3673	3
48	4080	11
48	4643	8
48	4772	10
49	2	8
49	3	6
49	22	11
49	24	3
49	25	13
49	31	2
49	176	4
49	462	5
49	1134	8
49	1736	8
49	2406	7
49	3096	9
49	3218	4
49	4774	12
50	13	2
50	15	11
50	16	7
50	17	7
50	18	10
50	22	11
50	29	3
50	30	4
50	42	2
50	43	13
50	44	13
50	49	7
50	141	13
50	507	6
50	714	11
50	2777	2
50	3994	12
50	4147	13
50	4699	6
50	4838	8
50	4988	3
51	4	2
51	7	1
51	10	1
51	11	4
51	14	10
51	19	9
51	21	2
51	23	9
51	26	2
51	32	11
51	33	1
51	41	4
51	42	1
51	43	10
51	44	10
51	122	11
51	269	5
51	1270	7
51	1293	10
51	1794	4
51	1948	8
51	2156	11
51	2316	9
51	3963	10
52	1	1
52	4	1
52	9	8
52	12	3
52	18	7
52	21	1
52	24	1
52	367	5
52	395	1
52	743	2
52	1353	1
52	1700	1
52	2065	1
52	2067	8
52	2652	1
52	3115	1
52	3293	4
52	3834	9
52	4085	2
52	4112	10
52	4257	9
52	4891	1
53	12	4
53	13	1
53	14	10
53	15	8
53	26	3
53	33	1
53	38	3
53	39	3
53	577	10
53	790	9
53	1316	10
53	1611	7
53	1732	1
53	1982	4
53	4407	10
54	7	2
54	14	9
54	24	1
54	26	3
54	31	1
54	34	7
54	39	3
54	40	3
54	43	10
54	48	9
54	295	8
54	453	5
54	2346	10
54	2385	8
54	3307	4
54	4130	4
54	4399	8
54	4575	1
54	4666	6
54	4920	5
55	3	4
55	12	3
55	32	11
55	36	11
55	37	8
55	42	1
55	46	4
55	424	2
55	691	10
55	1210	6
55	1437	4
55	2895	11
55	3968	8
55	4290	11
55	4932	1
56	4	5
56	6	8
56	25	13
56	32	13
56	39	5
56	40	5
56	45	3
56	46	5
56	49	8
56	2627	5
56	2807	7
56	3262	2
56	3274	7
56	3314	11
56	3333	2
56	3679	7
56	4335	9
56	4602	10
56	4670	12
56	4719	13
57	2	5
57	3	2
57	7	1
57	21	1
57	28	4
57	32	10
57	34	5
57	39	1
57	47	5
57	48	7
57	516	4
57	3174	8
57	3315	5
57	3974	1
57	4167	8
57	4288	5
57	4430	1
57	4638	6
58	2	4
58	4	1
58	8	2
58	9	7
58	19	6
58	26	1
58	36	8
58	38	1
58	40	1
58	41	1
58	46	1
58	515	1
58	1690	7
58	2333	1
58	2352	1
58	3253	5
58	3402	4
58	3873	1
59	1	1
59	29	2
59	36	10
59	37	8
59	39	4
59	44	11
59	49	5
59	177	5
59	475	4
59	2329	2
59	2699	2
59	3982	5
59	4030	3
59	4134	1
59	4199	3
59	4316	8
59	4809	4
59	4834	2
59	4878	8
60	1	3
60	4	5
60	8	7
60	11	6
60	14	12
60	15	10
60	18	11
60	21	5
60	27	13
60	263	13
60	2104	3
60	4143	5
60	4378	9
60	4578	13
60	4814	6
61	1	1
61	9	9
61	16	4
61	23	8
61	28	4
61	29	1
61	30	1
61	32	11
61	36	9
61	38	2
61	39	3
61	45	1
61	285	5
61	780	1
61	898	2
61	1079	9
61	1474	7
61	1535	5
61	1762	6
61	1984	3
61	2037	1
61	2139	9
61	2822	2
61	3316	3
61	3641	3
61	3905	4
61	3943	11
61	4694	7
61	4974	2
62	11	5
62	14	9
62	19	10
62	23	9
62	24	1
62	26	2
62	30	2
62	33	1
62	35	1
62	36	10
62	37	8
62	470	7
62	515	1
62	1433	3
62	2281	12
62	3072	9
62	3191	1
62	3564	1
62	4057	3
62	4672	4
62	4905	1
63	14	13
63	17	11
63	21	8
63	29	7
63	34	12
63	39	9
63	44	13
63	46	9
63	49	11
63	810	13
63	1037	12
63	1229	10
63	1622	13
63	1811	11
63	2116	13
63	2388	7
63	2652	6
63	2840	11
63	3432	9
63	3608	13
64	8	4
64	10	1
64	22	8
64	28	4
64	43	10
64	46	2
64	1102	9
64	1364	6
64	1699	4
64	1722	9
64	2965	8
64	3629	5
64	3822	4
65	5	5
65	26	1
65	34	3
65	36	7
65	40	1
65	42	1
65	49	3
65	223	1
65	440	9
65	936	8
65	1055	1
65	1375	6
65	1774	4
65	2774	9
65	2995	1
65	4315	1
65	4349	3
66	5	12
66	7	6
66	21	8
66	22	13
66	23	13
66	24	6
66	26	8
66	28	11
66	29	6
66	30	6
66	38	7
66	44	13
66	46	8
66	156	12
66	1221	7
66	1331	10
66	1630	8
66	2039	6
67	5	10
67	8	7
67	12	6
67	13	2
67	19	12
67	22	11
67	28	8
67	33	3
67	35	3
67	37	10
67	39	5
67	40	5
67	50	13
67	994	8
67	1102	12
67	1219	13
67	2069	12
67	2950	5
67	3814	11
67	4050	13
67	4135	6
67	4136	13
67	4559	10
67	4599	7
67	4900	11
68	8	1
68	9	4
68	11	1
68	16	1
68	20	3
68	26	1
68	27	5
68	34	2
68	39	1
68	41	1
68	49	1
68	876	6
68	1086	2
68	1303	2
68	1690	4
68	3646	7
68	4077	1
68	4617	4
69	4	1
69	6	4
69	11	3
69	15	7
69	20	8
69	26	1
69	27	9
69	30	1
69	36	10
69	39	2
69	40	2
69	42	1
69	46	2
69	1711	5
69	2711	5
69	2938	10
69	2946	1
69	3084	10
69	3139	1
69	3158	1
69	3402	6
69	3656	3
69	3773	7
69	3804	7
70	7	2
70	8	7
70	12	4
70	16	5
70	17	6
70	19	11
70	21	4
70	29	3
70	31	1
70	32	12
70	33	2
70	35	2
70	37	9
70	42	1
70	47	8
70	49	6
70	1333	1
70	1684	6
70	1944	6
70	2382	3
70	2874	11
70	3523	2
70	3757	2
70	3949	5
70	4699	6
70	4787	12
71	6	6
71	8	6
71	12	4
71	22	8
71	33	1
71	42	1
71	45	1
71	413	1
71	469	12
71	726	2
71	917	3
71	960	9
71	1055	1
71	1881	5
71	2139	10
71	2220	6
71	2481	3
71	2493	4
71	2510	9
71	2700	8
71	2868	9
71	3617	3
71	4180	6
72	10	2
72	15	10
72	19	11
72	20	10
72	21	3
72	24	2
72	26	3
72	29	2
72	33	1
72	35	3
72	38	4
72	41	5
72	45	1
72	481	7
72	2522	5
72	2759	5
72	2823	5
72	3200	4
72	3638	1
72	4575	1
73	1	1
73	8	3
73	23	7
73	29	1
73	32	10
73	37	6
73	38	1
73	39	1
73	44	9
73	50	8
73	83	3
73	2793	1
73	3162	1
73	3369	5
73	4359	3
74	2	7
74	5	8
74	12	3
74	13	1
74	21	2
74	22	9
74	23	9
74	30	1
74	31	1
74	44	11
74	48	10
74	385	9
74	462	4
74	1234	1
74	1489	9
74	1705	9
74	2914	5
74	3914	8
74	3950	4
75	1	1
75	3	6
75	8	7
75	9	11
75	11	5
75	15	9
75	17	6
75	19	10
75	20	10
75	21	3
75	25	11
75	28	7
75	30	2
75	38	4
75	44	12
75	121	4
75	410	12
75	2393	7
75	2604	11
75	3381	9
75	3436	11
75	3520	7
75	4504	4
75	4573	8
76	15	8
76	18	8
76	35	1
76	36	11
76	45	1
76	1066	2
76	1503	9
76	1691	1
76	1735	9
76	2071	8
76	3134	7
76	4086	1
77	5	7
77	25	11
77	28	6
77	31	1
77	34	6
77	46	3
77	48	9
77	729	12
77	2091	3
77	2381	7
77	2895	12
77	3425	5
77	3658	7
78	4	1
78	5	5
78	9	7
78	13	1
78	27	7
78	35	1
78	37	5
78	38	1
78	39	1
78	1882	1
78	1913	8
78	2013	1
78	2966	8
78	3731	1
78	4563	8
78	4576	1
78	4788	7
79	8	7
79	16	6
79	21	5
79	26	4
79	32	13
79	39	6
79	44	12
79	46	5
79	164	10
79	285	7
79	444	6
79	539	10
79	676	10
79	1261	3
79	1466	3
79	1906	7
79	4499	13
79	4603	2
80	1	2
80	2	8
80	3	7
80	7	3
80	10	3
80	19	11
80	28	8
80	38	5
80	48	12
80	699	11
80	1494	4
80	1614	6
80	2459	7
80	2537	8
80	2777	2
80	3357	5
80	3940	12
80	4224	6
80	4463	8
80	4987	9
81	1	13
81	4	13
81	23	7
81	31	13
81	34	9
81	36	5
81	38	13
81	39	12
81	43	5
81	45	13
81	281	10
81	342	13
81	653	6
81	1670	13
81	3789	13
81	3958	6
81	4218	13
82	11	2
82	23	6
82	24	1
82	27	7
82	28	2
82	32	9
82	36	7
82	38	1
82	46	1
82	47	4
82	469	8
82	1445	4
82	2112	7
82	3181	7
82	3859	2
82	4450	5
82	4469	1
83	3	6
83	6	7
83	11	5
83	15	9
83	16	5
83	17	6
83	31	1
83	34	7
83	36	12
83	39	5
83	543	2
83	874	12
83	993	5
83	1429	8
83	1462	10
83	2540	3
83	2685	6
83	2795	7
83	2808	7
83	3240	8
83	3374	12
83	3466	9
83	3840	3
83	4027	5
84	1	1
84	2	3
84	3	2
84	11	1
84	12	1
84	13	1
84	21	1
84	25	7
84	40	1
84	41	1
84	46	1
84	175	8
84	372	1
84	887	8
84	2601	1
84	3093	1
84	3146	7
84	4016	3
84	4145	5
84	4814	1
85	5	7
85	6	5
85	7	1
85	10	1
85	13	1
85	19	9
85	21	2
85	37	7
85	41	3
85	44	9
85	49	5
85	544	8
85	2119	1
85	2413	1
85	2752	3
85	3053	6
85	3095	10
85	3684	3
85	4101	10
85	4454	4
86	8	6
86	13	1
86	16	5
86	27	12
86	31	1
86	32	12
86	35	3
86	40	4
86	41	6
86	42	2
86	44	11
86	50	12
86	117	11
86	134	7
86	487	2
86	530	10
86	607	12
86	1003	10
86	1262	3
86	1554	6
86	1854	5
86	2132	12
86	2724	2
86	3066	11
86	3270	5
86	3287	13
86	3401	3
86	3591	5
86	3733	11
86	4723	7
87	2	5
87	13	1
87	20	8
87	27	10
87	31	1
87	42	1
87	45	1
87	46	3
87	543	1
87	610	8
87	939	8
87	1398	10
87	1902	2
87	2269	5
87	2340	1
87	2556	7
87	3477	3
87	4148	1
87	4964	5
88	1	1
88	4	1
88	5	5
88	6	4
88	8	3
88	14	8
88	28	4
88	29	1
88	30	1
88	33	1
88	37	5
88	43	9
88	44	9
88	47	5
88	50	9
88	579	1
88	1262	1
88	1638	7
88	2100	1
88	2598	5
88	2661	7
88	2691	7
88	3052	1
88	3416	2
88	4854	1
89	11	5
89	12	5
89	18	10
89	20	9
89	28	6
89	50	12
89	809	8
89	813	12
89	887	13
89	985	11
89	1691	2
89	1732	1
89	1757	12
89	1926	3
89	1951	13
89	2031	12
89	2447	10
89	2497	9
89	2632	2
89	2888	7
89	3173	11
89	3197	2
89	3794	11
90	1	4
90	9	13
90	11	7
90	17	7
90	23	13
90	24	4
90	32	13
90	36	13
90	40	7
90	43	13
90	46	7
90	48	12
90	1449	7
90	2391	7
90	3341	13
90	3840	5
91	5	10
91	19	12
91	22	10
91	23	11
91	24	4
91	29	4
91	30	3
91	35	3
91	41	6
91	45	3
91	46	6
91	50	13
91	468	12
91	2304	11
91	3334	13
91	3467	11
91	3907	9
91	4275	5
91	4301	11
91	4519	9
91	4909	12
92	10	1
92	12	3
92	16	4
92	22	8
92	27	10
92	29	1
92	32	12
92	41	4
92	43	10
92	45	1
92	47	6
92	2778	7
92	2824	8
92	3389	5
92	3954	8
92	4118	10
92	4895	5
93	1	2
93	3	6
93	7	3
93	9	11
93	10	2
93	26	5
93	28	8
93	36	13
93	40	5
93	42	3
93	43	13
93	45	3
93	100	8
93	1741	5
93	2067	10
93	2781	4
93	3023	5
93	3376	8
93	3857	4
93	4648	10
94	1	1
94	6	4
94	14	9
94	22	7
94	25	10
94	29	1
94	33	1
94	34	5
94	35	1
94	41	4
94	50	9
94	1334	10
94	2097	1
94	2136	1
94	2160	9
94	2784	9
94	2995	2
94	3535	4
94	3904	10
94	4085	3
94	4926	6
95	1	1
95	5	8
95	10	1
95	23	10
95	24	1
95	30	2
95	31	1
95	40	3
95	43	11
95	1054	2
95	1781	9
95	2410	11
95	2709	4
95	2850	7
95	2984	7
95	3450	2
95	4026	9
95	4185	6
95	4387	5
95	4890	11
96	1	2
96	2	7
96	7	2
96	8	6
96	15	9
96	16	6
96	22	10
96	29	3
96	32	12
96	45	1
96	46	4
96	49	7
96	66	10
96	377	13
96	1357	11
96	2018	10
96	2188	5
96	3224	12
96	3526	9
96	3597	5
96	3984	11
96	4122	10
97	3	1
97	13	1
97	20	6
97	26	1
97	28	3
97	35	1
97	36	8
97	40	1
97	48	7
97	444	1
97	1502	4
97	2147	1
97	2402	8
97	2788	7
97	3092	1
97	3142	1
97	3203	1
97	3511	3
98	6	8
98	13	3
98	16	6
98	27	13
98	31	3
98	41	7
98	44	12
98	48	11
98	618	8
98	731	11
98	865	11
98	1987	10
98	2168	5
98	2718	7
98	3068	6
98	3683	7
99	10	3
99	17	8
99	19	13
99	22	12
99	29	4
99	32	13
99	44	13
99	50	13
99	243	6
99	494	4
99	587	4
99	914	10
99	1938	5
99	2845	13
99	3311	9
100	1	2
100	10	3
100	11	7
100	12	5
100	14	11
100	15	11
100	19	11
100	21	4
100	24	4
100	37	9
100	43	13
100	50	13
100	274	7
100	1080	12
100	2665	3
100	2816	13
100	3281	8
100	3987	13
100	4142	13
100	4585	7
100	4709	8
101	22	6
101	23	6
101	32	8
101	33	1
101	36	8
101	38	1
101	43	7
101	50	8
101	176	1
101	216	1
101	1156	4
101	1424	3
101	2416	1
101	2668	8
101	2747	1
101	3158	1
101	3902	1
101	4032	1
101	4076	3
101	4787	8
102	2	6
102	9	9
102	10	1
102	14	10
102	17	4
102	18	9
102	20	9
102	24	1
102	34	7
102	49	5
102	363	8
102	429	6
102	718	8
102	1355	4
102	1619	2
102	2010	1
102	2127	3
102	2405	11
102	2587	12
102	3254	1
102	3562	6
102	3771	6
102	3898	5
102	4501	2
102	4746	11
103	6	5
103	8	5
103	11	4
103	14	8
103	19	8
103	23	9
103	24	1
103	30	1
103	39	3
103	42	1
103	47	5
103	50	9
103	704	6
103	1406	1
103	1485	5
103	1496	3
103	1603	2
103	1743	9
103	1856	4
103	1977	6
103	3771	4
103	4103	1
103	4317	2
103	4894	1
104	11	1
104	30	1
104	45	1
104	47	2
104	1537	1
104	2562	1
104	2959	1
104	3211	5
104	4658	1
105	2	7
105	3	4
105	13	1
105	17	4
105	26	2
105	39	4
105	45	1
105	47	6
105	49	5
105	124	12
105	1080	11
105	1550	7
105	1789	10
105	1854	3
105	2184	4
105	4228	11
105	4443	10
106	3	2
106	5	6
106	7	1
106	8	3
106	25	8
106	31	1
106	32	10
106	39	1
106	41	3
106	45	1
106	50	8
106	3665	9
106	4329	7
106	4466	5
106	4615	2
106	4915	4
106	4978	9
107	10	1
107	15	7
107	20	8
107	22	7
107	28	5
107	33	1
107	37	7
107	41	4
107	42	1
107	2054	3
107	2360	11
107	2515	7
107	3100	4
108	5	7
108	7	1
108	10	1
108	11	4
108	16	4
108	18	9
108	20	8
108	24	1
108	25	10
108	27	10
108	29	1
108	34	7
108	37	8
108	40	4
108	41	4
108	48	10
108	490	3
108	493	12
108	689	6
108	814	10
108	1133	2
108	1462	9
108	1819	1
108	2127	3
108	2501	11
108	3023	2
108	3137	9
108	3247	7
108	3553	7
108	4083	8
108	4365	1
108	4535	10
108	4702	5
108	4947	3
109	6	5
109	9	9
109	13	1
109	19	9
109	21	3
109	26	3
109	27	11
109	30	1
109	39	4
109	48	10
109	329	2
109	1051	6
109	1283	7
109	1522	8
109	1877	5
109	2010	1
109	2391	4
109	2795	7
109	3824	10
109	4318	10
109	4806	1
110	3	5
110	4	2
110	6	5
110	7	1
110	11	4
110	12	3
110	33	1
110	34	7
110	49	5
110	938	3
110	1527	5
110	1627	4
110	1761	3
110	2585	2
110	2979	2
110	3971	1
110	4189	5
110	4432	1
